"Page_Index","Order_in_Page","Title","Year","Authors","Publication_Info","Abstract","Link","DOI","Citations","Scholar_Link"
"43","9","Alteration of ceruloplasmin in patients with malaria: a systematic review and meta-analysis of observational studies","2024.0","KU Kotepui, A Mahittikorn, P Wilairatana… - Malaria Journal, 2024","Springer","Background The evidences of oxidative stress-related Plasmodium infection may alter the 
ceruloplasmin levels were inconsistent. This systematic review and meta-analysis aimed to …","https://link.springer.com/article/10.1186/s12936-024-05156-x","10.1186/s12936-024-05156-x","","https://link.springer.com/article/10.1186/s12936-024-05156-x"
"43","10","MAPPING RESEARCH TRENDS IN CONDUCT DISORDER: A BIBLIOMETRIC ANALYSIS","","A Kaur, S Sundar, TD Praveen Kumar","researchgate.net","… as attention deficit hyperactivity disorder (ADHD), autism spectrum disorder (ASD), anxiety, 
… Autism is another most common disorder among children which specifically affect the social …","https://www.researchgate.net/profile/Praveen-Kumar-T-D/publication/384427547_MAPPING_RESEARCH_TRENDS_IN_CONDUCT_DISORDER_A_BIBLIOMETRIC_ANALYSIS/links/66f7ec08869f1104c6badc68/MAPPING-RESEARCH-TRENDS-IN-CONDUCT-DISORDER-A-BIBLIOMETRIC-ANALYSIS.pdf","","","https://www.researchgate.net/profile/Praveen-Kumar-T-D/publication/384427547_MAPPING_RESEARCH_TRENDS_IN_CONDUCT_DISORDER_A_BIBLIOMETRIC_ANALYSIS/links/66f7ec08869f1104c6badc68/MAPPING-RESEARCH-TRENDS-IN-CONDUCT-DISORDER-A-BIBLIOMETRIC-ANALYSIS.pdf"
"44","1","Exploration of EEG-based depression biomarkers identification techniques and their applications: a systematic review","2022","A Dev, N Roy, MK Islam, C Biswas, HU Ahmed… - IEEe …, 2022","ieeexplore.ieee.org","Depression is the most common mental illness, which has become the major cause of fear 
and suicidal mortality or tendencies. Currently, about 10% of the world population has been …","https://ieeexplore.ieee.org/abstract/document/9693921/","","96.0","https://ieeexplore.ieee.org/abstract/document/9693921/"
"44","2","Factors influencing access to early intervention for families of children with developmental disabilities: A narrative review","2021","SJ Sapiets, V Totsika… - Journal of Applied …, 2021","Wiley Online Library","… Gender differences in autism diagnosis may also be linked to the nature of the need. For 
example, in Begeer et al. (2013), Asperger syndrome was the only ASD diagnostic label for …","https://onlinelibrary.wiley.com/doi/abs/10.1111/jar.12852","10.1111/jar.12852","153.0","https://onlinelibrary.wiley.com/doi/abs/10.1111/jar.12852"
"44","3","Environmental chemical exposures and mental health outcomes in children: a narrative review of recent literature","2023","AA James, KL OShaughnessy - Frontiers in toxicology, 2023","frontiersin.org","… Studies that exclusively focused on neurodevelopmental disorders (ie, attention deficit 
hyperactivity disorder and autism spectrum disorder), cognition, intelligence quotient, and/or …","https://www.frontiersin.org/journals/toxicology/articles/10.3389/ftox.2023.1290119/full","10.3389/ftox.2023.1290119/full","16.0","https://www.frontiersin.org/journals/toxicology/articles/10.3389/ftox.2023.1290119/full"
"44","4","Prenatal Multiple Micronutrient Supplementation and Child Neurodevelopment: A Systematic Review and Meta-analysis.","2025","AT Wondemagegn, SA Geneti","2025 - researchsquare.com","… On the other hand, a study conducted in Bangladesh [26] revealed MMN supplementation … 
acid and multivitamin intake and autism spectrum disorders. Autism : the international journal …","https://www.researchsquare.com/article/rs-7713425/latest","","","https://www.researchsquare.com/article/rs-7713425/latest"
"44","5","Benefits and cultural adaptations of psychosocial interventions for parents and their children with intellectual disabilities in low‐and middle‐income countries: A …","2021","D Susanty, P Noel, MS Sabeh… - Journal of Applied …, 2021","Wiley Online Library","Background Evidence and awareness of the importance of culturally adapting psychosocial 
interventions is growing. The aim of this paper is to systematically review studies on cultural …","https://onlinelibrary.wiley.com/doi/abs/10.1111/jar.12820","10.1111/jar.12820","21.0","https://onlinelibrary.wiley.com/doi/abs/10.1111/jar.12820"
"44","6","Prevalence of mental disorders in South Asia: A systematic review of reviews","2023","AL Vidyasagaran, D McDaid, MR Faisal… - … Prisms: Global Mental …, 2023","cambridge.org","Mental disorders are increasing in South Asia (SA), but their epidemiological burden is 
under-researched. We carried out a systematic umbrella review to estimate the prevalence of …","https://www.cambridge.org/core/journals/global-mental-health/article/prevalence-of-mental-disorders-in-south-asia-a-systematic-review-of-reviews/F7954D1A6BE81CF929D72E1531664790","","15.0","https://www.cambridge.org/core/journals/global-mental-health/article/prevalence-of-mental-disorders-in-south-asia-a-systematic-review-of-reviews/F7954D1A6BE81CF929D72E1531664790"
"44","7","EdTech for learners with disabilities in primary school settings in LMICs: A systematic literature review","2021","P Lynch, N Singhal, GA Francis","2021 - docs.edtechhub.org","… In Bangladesh, learners have been testing a new app known as mBraille to help them to … 
across different groups, such as young people with autism, those who are identified as blind or …","https://docs.edtechhub.org/lib/VZNCHGEG","","24.0","https://docs.edtechhub.org/lib/VZNCHGEG"
"44","8","Developmental origins of the pathway for social perception","2021","T Grossmann - Trends in Cognitive Sciences, 2021","cell.com","… conducted with European infants in the UK to rural Gambia and poor urban Bangladesh [ … 
may be linked to neurodevelopmental disorders such as autism spectrum disorder (ASD) [ …","https://www.cell.com/trends/cognitive-sciences/fulltext/S1364-6613(21)00059-0?dgcid=raven_jbs_aip_email","","8.0","https://www.cell.com/trends/cognitive-sciences/fulltext/S1364-6613(21)00059-0?dgcid=raven_jbs_aip_email"
"44","9","A Systematic Review of the Impact of COVID-19 on Children's Outcomes","2024","I Nurhidayah, M Tamara, D Setyorini","2024 - e-journal.unair.ac.id","… explore the impact of COVID-19 on the mental health during lockdown in Bangladesh … 
Even during the Bangladesh lockdown, educated parents, particularly government officials, are …","https://e-journal.unair.ac.id/PROMKES/article/download/52202/27782","","","https://e-journal.unair.ac.id/PROMKES/article/download/52202/27782"
"44","10","Malnutrition and gut microbiota in children","2021","I Iddrisu, A Monteagudo-Mera, C Poveda, S Pyle… - Nutrients, 2021","mdpi.com","… In addition, several studies in children from sub-Saharan Africa, India and Bangladesh 
have reported decreased bacterial diversity in faecal samples of children suffering malnutrition …","https://www.mdpi.com/2072-6643/13/8/2727","","162.0","https://www.mdpi.com/2072-6643/13/8/2727"
"45","1","Potential clinical applications of advanced genomic analysis in cerebral palsy","2024.0","SA Lewis, A Ruttenberg, T Iyiyol, N Kong, SC Jin… - …, 2024","thelancet.com","Cerebral palsy (CP) has historically been attributed to acquired insults, but emerging research 
suggests that genetic variations are also important causes of CP. While microarray and …","https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(24)00264-0/fulltext","","2.0","https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(24)00264-0/fulltext"
"45","2","Mapping human brain cell type origin and diseases through single-cell transcriptomics","2025.0","A Soorajkumar, B Balan, N Nassir, H Akter… - Translational …, 2025","nature.com","… , the discovery of human-specific basal radial glia (bRG) subtypes has reshaped our 
understanding of cortical expansion, yet their role in neurodevelopmental disorders like autism …","https://www.nature.com/articles/s41398-025-03562-6","","","https://www.nature.com/articles/s41398-025-03562-6"
"45","3","Muhammad sharjeel, Nimra shabbier Hussain, Muhammad Amar, Muhammad Waqar Mazhar (2023). Advances and Challenges in Stem Cell Culture","","MI Khadeeja, M Naeem, A Maria, A Anwar… - South Asian Res J App …","sarpublication.com","… Worldwide, the prevalence of autism spectrum disorders (ASD) has substantially increased 
during the past ten years. The key co-occurring symptoms of ASD include the existence of …","https://sarpublication.com/media/articles/SARJAMS_51_1-6_SA1DLtR.pdf","","","https://sarpublication.com/media/articles/SARJAMS_51_1-6_SA1DLtR.pdf"
"45","4","Internet of things (IoT): A review of its enabling technologies in healthcare applications, standards protocols, security, and market opportunities","2021.0","MN Bhuiyan, MM Rahman, MM Billah… - IEEE Internet of Things …, 2021","ieeexplore.ieee.org","… Although much research suggests that the childhood autism language training systems 
wirelessly communicate with the centralized monitoring platform using an IoT-based centralized …","https://ieeexplore.ieee.org/abstract/document/9365708/","","534.0","https://ieeexplore.ieee.org/abstract/document/9365708/"
"45","5","Therapeutic potential of clinically proven natural products in the management of dementia","2024.0","F Ansari, M Sohel, MMH Haidary, MS Mostaq, S Akter… - Heliyon, 2024","cell.com","Dementia is a common neurodegenerative disorder connected to damage to nerve cells in 
the brain. Although some conventional drugs are available for dementia treatments and are …","https://www.cell.com/heliyon/fulltext/S2405-8440(24)03264-X","","","https://www.cell.com/heliyon/fulltext/S2405-8440(24)03264-X"
"45","6","The Genetics of Amygdaloid Disorders","2021.0","SM Ahanaf - Neurol Res Surg, 2021","scivisionpub.com","… of pediatric neurodevelopmental diseases (eg, autism spectrum disorder (ASD), attention … 
In Bangladesh, it was found that the IED prevalence rate was 19.3% among a nationwide …","https://scivisionpub.com/pdfs/the-genetics-of-amygdaloid-disorders-1585.pdf","","1.0","https://scivisionpub.com/pdfs/the-genetics-of-amygdaloid-disorders-1585.pdf"
"45","7","Promoting language and literacy through shared book reading in the NICU: A scoping review","2025.0","LK Farran, SL Leslie, SN Brasher - PloS one, 2025","journals.plos.org","… weight, and a family history of autism spectrum disorders (ASD) (eg, having siblings who 
are diagnosed with ASD; family with a broader autism phenotype) or dyslexia serve as another …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0318690","10.1371/journal.pone.0318690","1.0","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0318690"
"45","8","Associations between the human immune system and gut microbiome with neurodevelopment in the first 5 years of life: A systematic scoping review","2023.0","VO Mancini, J Brook, C Hernandez… - Developmental …, 2023","Wiley Online Library","The aim of this review was to map the literature assessing associations between maternal 
or infant immune or gut microbiome biomarkers and child neurodevelopmental outcomes …","https://onlinelibrary.wiley.com/doi/abs/10.1002/dev.22360","10.1002/dev.22360","17.0","https://onlinelibrary.wiley.com/doi/abs/10.1002/dev.22360"
"45","9","AI and disability: A systematic scoping review","2024.0","C El Morr, B Kundi, F Mobeen… - Health Informatics …, 2024","journals.sagepub.com","… Two studies were concerned with diagnosing autism. Song et al. used ML with socio-demographic 
and behavioural observation data to diagnose children with autism spectrum disorder …","https://journals.sagepub.com/doi/abs/10.1177/14604582241285743","10.1177/14604582241285743","22.0","https://journals.sagepub.com/doi/abs/10.1177/14604582241285743"
"45","10","Measuring Family Harmony of the Low-Socioeconomic Status Family: A Scoping Review","2025.0","A Rezky, D Marianty, N Fauziah - Journal of Psychological …, 2025","ukinstitute.org","… particular emphasis on families raising children with autism in Indonesia. The inclusion of … 
The rationale for including both general low-SES family studies and specific cases (eg, autism-…","https://ukinstitute.org/journals/jopp/article/view/1123","","","https://ukinstitute.org/journals/jopp/article/view/1123"
